prod_id,prod_desc,prod_long_desc,theme_name,ages,piece_count,set_name,num_reviews,play_star_rating,review_difficulty,star_rating,val_star_rating,country,list_price
75178,blah,blahblah,Star Wars™,8-14,457,Jakku Quadjumper™,12.0,4.4,Easy,4.3,3.6,AT,73.1878
75532,blah,blahblah,Star Wars™,10-14,452,Scout Trooper™ & Speeder Bike™,11.0,4.2,Challenging,4.5,4.4,AT,67.0878
75205,blah,blahblah,Star Wars™,8-14,376,Mos Eisley Cantina™,14.0,4.0,Easy,3.5,3.3,AT,60.9878
75204,blah,blahblah,Star Wars™,7-12,278,Sandspeeder™,13.0,4.9,Easy,4.5,4.2,AT,48.7878
75534,blah,blahblah,Star Wars™,9-14,168,Darth Vader™,6.0,4.6,Average,5.0,4.0,AT,48.7878
75174,blah,blahblah,Star Wars™,7-12,277,Desert Skiff Escape,27.0,4.6,Easy,4.6,4.1,AT,48.7878
75176,blah,blahblah,Star Wars™,8-14,294,Resistance Transport Pod™,14.0,4.6,Easy,4.7,3.7,AT,48.7878
75530,blah,blahblah,Star Wars™,8-14,179,Chewbacca™,5.0,4.3,Average,3.6,3.4,AT,42.6878
75200,blah,blahblah,Star Wars™,7-12,241,Ahch-To Island™ Training,25.0,4.1,Easy,4.5,4.1,AT,36.5878
75173,blah,blahblah,Star Wars™,7-12,149,Luke's Landspeeder™,27.0,4.3,Easy,4.5,4.3,AT,36.5878
75183,blah,blahblah,Star Wars™,7-12,282,Darth Vader™ Transformation,38.0,4.5,Easy,4.7,4.7,AT,36.5878
75533,blah,blahblah,Star Wars™,8-14,144,Boba Fett™,4.0,4.8,Average,4.8,4.0,AT,36.5878
75168,blah,blahblah,Star Wars™,8-12,262,Yoda's Jedi Starfighter™,37.0,4.3,Easy,4.5,4.3,AT,36.5878
75199,blah,blahblah,Star Wars™,7-12,157,General Grievous' Combat Speeder,19.0,3.4,Easy,2.6,1.9,AT,36.5878
75182,blah,blahblah,Star Wars™,8-14,305,Republic Fighter Tank™,27.0,4.6,Easy,4.6,4.4,AT,36.5878
75169,blah,blahblah,Star Wars™,7-12,208,Duel on Naboo™,32.0,4.4,Easy,4.4,4.4,AT,36.5878
75529,blah,blahblah,Star Wars™,8-14,92,Elite Praetorian Guard,7.0,4.1,Easy,4.7,3.9,AT,30.4878
75117,blah,blahblah,Star Wars™,8-14,86,Kylo Ren™,12.0,4.4,Easy,4.5,4.4,AT,30.4878
75528,blah,blahblah,Star Wars™,8-14,85,Rey,3.0,4.7,Easy,4.7,4.7,AT,30.4878
75531,blah,blahblah,Star Wars™,7-14,100,Stormtrooper™ Commander,3.0,3.3,Very Easy,4.0,4.0,AT,30.4878
75196,blah,blahblah,Star Wars™,6-12,188,A-Wing™ vs. TIE Silencer™ Microfighters,3.0,4.0,Easy,4.3,4.0,AT,24.3878
75195,blah,blahblah,Star Wars™,6-12,216,Ski Speeder™ vs. First Order Walker™ Microfighters,4.0,4.5,Easy,4.5,4.5,AT,24.3878
75526,blah,blahblah,Star Wars™,8-14,94,Elite TIE Fighter Pilot™,1.0,4.0,Easy,4.0,4.0,AT,24.3878
75198,blah,blahblah,Star Wars™,6-12,97,Tatooine™ Battle Pack,14.0,4.2,Easy,4.1,4.1,AT,20.7278
75197,blah,blahblah,Star Wars™,6-12,108,First Order Specialists Battle Pack,15.0,3.8,Very Easy,4.1,3.9,AT,20.7278
75167,blah,blahblah,Star Wars™,6-12,125,Bounty Hunter Speeder Bike™ Battle Pack,40.0,4.5,Very Easy,4.7,4.8,AT,18.2878
75166,blah,blahblah,Star Wars™,6-12,117,First Order Transport Speeder Battle Pack,25.0,4.3,Very Easy,4.6,4.3,AT,18.2878
75193,blah,blahblah,Star Wars™,6-12,92,Millennium Falcon™ Microfighter,9.0,4.7,Easy,4.7,4.7,AT,12.1878
75194,blah,blahblah,Star Wars™,6-12,91,First Order TIE Fighter™ Microfighter,3.0,4.7,Easy,4.3,4.0,AT,12.1878
75160,blah,blahblah,Star Wars™,6-12,109,U-Wing™ Microfighter,6.0,4.8,Easy,4.8,4.8,AT,12.1878
75161,blah,blahblah,Star Wars™,6-12,88,TIE Striker™ Microfighter,4.0,4.3,Easy,4.5,4.5,AT,12.1878
75208,blah,blahblah,Star Wars™,7-12,229,Yoda's Hut,5.0,4.4,Easy,4.4,4.2,AT,36.5878
75206,blah,blahblah,Star Wars™,6-12,102,Jedi™ and Clone Troopers™ Battle Pack,3.0,4.0,Very Easy,4.0,4.3,AT,20.7278
75207,blah,blahblah,Star Wars™,6-12,99,Imperial Patrol Battle Pack,4.0,4.3,Very Easy,5.0,4.0,AT,20.7278
75175,blah,blahblah,Star Wars™,8-14,358,A-Wing Starfighter™,24.0,4.7,Easy,4.6,3.7,AT,60.9878
75181,blah,blahblah,Star Wars™,14+,1966,Y-Wing Starfighter™,1.0,5.0,Very Challenging,5.0,5.0,AT,243.9878
75192,blah,blahblah,Star Wars™,16+,7541,Millennium Falcon™,197.0,4.0,Challenging,4.8,4.4,AT,975.9878
42056,blah,blahblah,Technic,16+,2704,Porsche 911 GT3 RS,143.0,4.2,Challenging,4.7,4.3,AT,365.9878
42070,blah,blahblah,Technic,11-16,1862,6x6 All Terrain Tow Truck,45.0,3.7,Challenging,3.5,2.9,AT,304.9878
42055,blah,blahblah,Technic,12-16,3929,Bucket Wheel Excavator,75.0,3.9,Challenging,4.6,4.6,AT,280.5878
42078,blah,blahblah,Technic,11-16,2595,Mack Anthem,22.0,4.5,Average,4.7,4.7,AT,182.9878
42069,blah,blahblah,Technic,11-16,2382,Extreme Adventure,19.0,4.5,Average,4.9,4.7,AT,158.58780000000004
42066,blah,blahblah,Technic,10-16,1151,Air Race Jet,7.0,4.0,Challenging,4.9,4.7,AT,146.3878
42077,blah,blahblah,Technic,10-16,1005,Rally Car,8.0,4.1,Average,4.4,4.1,AT,121.9878
42064,blah,blahblah,Technic,10-16,1327,Ocean Explorer,14.0,4.6,Challenging,4.6,4.8,AT,109.7878
42068,blah,blahblah,Technic,10-16,1098,Airport Rescue Vehicle,12.0,4.0,Average,4.8,4.6,AT,109.7878
42065,blah,blahblah,Technic,9-16,370,RC Tracked Racer,28.0,4.6,Easy,4.5,4.2,AT,97.5878
42076,blah,blahblah,Technic,9-16,1020,Hovercraft,5.0,3.8,Average,4.2,4.2,AT,85.3878
42063,blah,blahblah,Technic,10-16,603,BMW R 1200 GS Adventure,12.0,4.2,Average,4.7,4.4,AT,60.9878
42062,blah,blahblah,Technic,8-14,631,Container Yard,8.0,4.7,Easy,4.8,4.3,AT,60.9878
42075,blah,blahblah,Technic,9-16,513,First Responder,1.0,5.0,Easy,5.0,4.0,AT,48.7878
8293,blah,blahblah,Power Functions,9-16,10,LEGO® Power Functions Motor Set,57.0,4.6,Easy,4.5,3.9,AT,45.1278
42074,blah,blahblah,Technic,8-14,330,Racing Yacht,5.0,4.0,Average,4.8,4.2,AT,36.5878
42072,blah,blahblah,Technic,7-14,135,WHACK!,1.0,5.0,nan,5.0,5.0,AT,24.3878
42073,blah,blahblah,Technic,7-14,139,BASH!,2.0,4.5,Easy,4.0,3.5,AT,24.3878
42059,blah,blahblah,Technic,7-14,142,Stunt Truck,7.0,4.4,Easy,4.7,4.6,AT,24.3878
42058,blah,blahblah,Technic,7-14,140,Stunt Bike,2.0,4.5,Easy,4.0,4.0,AT,24.3878
42057,blah,blahblah,Technic,8-14,199,Ultralight Helicopter,9.0,4.3,Easy,4.7,4.8,AT,18.2878
42071,blah,blahblah,Technic,8-14,171,Dozer Compactor,2.0,5.0,Challenging,5.0,5.0,AT,18.2878
42084,blah,blahblah,Technic,7-14,176,Hook Loader,2.0,4.5,Easy,4.5,4.5,AT,12.1878
70912,blah,blahblah,THE LEGO® BATMAN MOVIE,12-16,1628,Arkham Asylum,20.0,3.5,Average,3.8,3.3,AT,182.9878
70917,blah,blahblah,THE LEGO® BATMAN MOVIE,10-16,1456,The Ultimate Batmobile,18.0,4.6,Average,4.6,4.6,AT,158.58780000000004
70909,blah,blahblah,THE LEGO® BATMAN MOVIE,8-14,1047,Batcave Break-in,23.0,4.7,Average,4.7,4.3,AT,121.9878
70916,blah,blahblah,THE LEGO® BATMAN MOVIE,9-14,1053,The Batwing,4.0,4.0,Average,4.0,3.8,AT,109.7878
70905,blah,blahblah,THE LEGO® BATMAN MOVIE,8-14,581,The Batmobile,20.0,4.6,Average,4.8,4.3,AT,73.1878
70906,blah,blahblah,THE LEGO® BATMAN MOVIE,8-14,433,The Joker™ Notorious Lowrider,19.0,4.4,Average,4.7,4.2,AT,60.9878
70914,blah,blahblah,THE LEGO® BATMAN MOVIE,8-14,366,Bane™ Toxic Truck Attack,6.0,3.7,Average,4.0,3.0,AT,60.9878
70911,blah,blahblah,THE LEGO® BATMAN MOVIE,8-14,305,The Penguin™ Arctic Roller,24.0,4.5,Easy,4.8,4.4,AT,42.6878
70903,blah,blahblah,THE LEGO® BATMAN MOVIE,7-14,254,The Riddler™ Riddle Racer,18.0,4.2,Easy,4.2,4.4,AT,42.6878
70910,blah,blahblah,THE LEGO® BATMAN MOVIE,7-14,204,Scarecrow™ Special Delivery,8.0,4.1,Average,4.4,4.1,AT,30.4878
70901,blah,blahblah,THE LEGO® BATMAN MOVIE,7-14,201,Mr. Freeze™ Ice Attack,19.0,4.1,Easy,4.6,4.4,AT,30.4878
70913,blah,blahblah,THE LEGO® BATMAN MOVIE,6-12,141,Scarecrow™ Fearful Face-off,7.0,4.0,Easy,4.1,4.4,AT,18.2878
70900,blah,blahblah,THE LEGO® BATMAN MOVIE,6-12,124,The Joker™ Balloon Escape,18.0,4.5,Easy,4.7,4.6,AT,18.2878
21030,blah,blahblah,Architecture,12+,1032,United States Capitol Building,23.0,3.6,Average,4.6,4.3,BE,134.18779999999998
21035,blah,blahblah,Architecture,12+,744,Solomon R. Guggenheim Museum®,14.0,3.2,Challenging,4.6,4.1,BE,97.5878
21039,blah,blahblah,Architecture,12+,597,Shanghai,7.0,3.7,Average,4.9,4.4,BE,79.28779999999998
21029,blah,blahblah,Architecture,12+,780,Buckingham Palace,24.0,4.4,Average,4.7,4.3,BE,73.1878
21028,blah,blahblah,Architecture,12+,598,New York City,37.0,3.7,Average,4.2,4.1,BE,73.1878
21034,blah,blahblah,Architecture,12+,468,London,23.0,3.6,Average,4.7,4.1,BE,60.9878
21033,blah,blahblah,Architecture,12+,444,Chicago,11.0,3.6,Average,4.8,4.5,BE,54.8878
21036,blah,blahblah,Architecture,12+,386,Arc de Triomphe,14.0,4.1,Average,4.4,3.6,BE,48.7878
21019,blah,blahblah,Architecture,12+,321,The Eiffel Tower,53.0,3.2,Average,4.6,4.4,BE,42.6878
21032,blah,blahblah,Architecture,12+,361,Sydney,7.0,4.2,Easy,4.6,4.2,BE,42.6878
17101,blah,blahblah,BOOST,7-12,847,BOOST Creative Toolbox,63.0,3.8,Average,3.4,3.5,BE,195.1878
41597,blah,blahblah,BrickHeadz,10+,708,Go Brick Me,13.0,4.7,Average,4.8,4.8,BE,42.6878
41614,blah,blahblah,BrickHeadz,10+,234,Owen & Blue,1.0,3.0,Easy,5.0,5.0,BE,24.3878
41613,blah,blahblah,BrickHeadz,10+,160,Mr. Incredible & Frozone,1.0,5.0,Very Easy,5.0,5.0,BE,24.3878
41609,blah,blahblah,BrickHeadz,10+,149,Chewbacca™,1.0,2.0,Very Easy,3.0,4.0,BE,12.1878
41608,blah,blahblah,BrickHeadz,10+,141,Han Solo™,1.0,2.0,Very Easy,4.0,4.0,BE,12.1878
41604,blah,blahblah,BrickHeadz,10+,101,Iron Man MK50,3.0,4.0,Average,4.7,4.5,BE,12.1878
41605,blah,blahblah,BrickHeadz,10+,105,Thanos,2.0,3.0,Easy,5.0,5.0,BE,12.1878
41606,blah,blahblah,BrickHeadz,10+,113,Star-Lord,1.0,5.0,Easy,5.0,5.0,BE,12.1878
41607,blah,blahblah,BrickHeadz,10+,136,Gamora,1.0,,nan,5.0,,BE,12.1878
41599,blah,blahblah,BrickHeadz,10+,143,Wonder Woman™,5.0,4.6,Easy,5.0,5.0,BE,12.1878
41598,blah,blahblah,BrickHeadz,10+,122,The Flash™,3.0,2.7,Very Easy,4.0,3.0,BE,12.1878
41603,blah,blahblah,BrickHeadz,10+,130,Kylo Ren™,5.0,4.3,Easy,5.0,4.8,BE,12.1878
40270,blah,blahblah,BrickHeadz,10+,140,Valentine's Bee,7.0,3.2,Easy,4.9,4.7,BE,12.1878
41602,blah,blahblah,BrickHeadz,10+,119,Rey,3.0,4.5,Easy,5.0,4.5,BE,12.1878
41601,blah,blahblah,BrickHeadz,10+,108,Cyborg™,2.0,3.5,Easy,5.0,4.0,BE,12.1878
41600,blah,blahblah,BrickHeadz,10+,135,Aquaman™,1.0,1.0,Very Easy,4.0,3.0,BE,12.1878
41611,blah,blahblah,BrickHeadz,10+,240,Marty McFly & Doc Brown,1.0,3.0,Easy,5.0,5.0,BE,24.3878
41610,blah,blahblah,BrickHeadz,10+,209,Tactical Batman™ & Superman™,,,nan,,,BE,24.3878
40271,blah,blahblah,BrickHeadz,10+,126,Easter Bunny,4.0,2.0,Easy,5.0,4.5,BE,12.1878
60177,blah,blahblah,City,5-12,87,Airshow Jet,2.0,4.5,Easy,4.5,5.0,BE,12.1878
60052,blah,blahblah,City,6-12,888,Cargo Train,35.0,4.7,Average,4.4,3.8,BE,219.5878
60162,blah,blahblah,City,8-12,1250,Jungle Air Drop Helicopter,1.0,5.0,Average,5.0,4.0,BE,170.7878
60051,blah,blahblah,City,6-12,610,High-speed Passenger Train,45.0,4.4,Average,4.4,4.0,BE,146.3878
60141,blah,blahblah,City,6-12,894,Police Station,10.0,4.2,Easy,4.7,4.0,BE,121.9878
60110,blah,blahblah,City,6-12,919,Fire Station,16.0,4.5,Average,4.6,4.6,BE,121.9878
60161,blah,blahblah,City,8-12,813,Jungle Exploration Site,6.0,4.5,Average,4.3,4.0,BE,121.9878
60167,blah,blahblah,City,6-12,792,Coast Guard Head Quarters,3.0,3.3,Average,3.7,3.3,BE,121.9878
60188,blah,blahblah,City,7-12,883,Mining Experts Site,1.0,5.0,nan,5.0,5.0,BE,109.7878
60174,blah,blahblah,City,6-12,663,Mountain Police Headquarters,8.0,4.4,Average,4.6,4.0,BE,109.7878
60169,blah,blahblah,City,6-12,740,Cargo Terminal,4.0,5.0,Average,5.0,4.3,BE,91.4878
60140,blah,blahblah,City,5-12,561,Bulldozer Break-in,9.0,3.9,Easy,3.3,3.6,BE,79.28779999999998
60160,blah,blahblah,City,7-12,426,Jungle Mobile Lab,3.0,4.7,Average,5.0,4.7,BE,60.9878
60166,blah,blahblah,City,6-12,415,Heavy-duty Rescue Helicopter,8.0,4.4,Challenging,4.4,4.0,BE,60.9878
60173,blah,blahblah,City,5-12,303,Mountain Arrest,2.0,4.5,Average,4.0,2.5,BE,60.9878
60153,blah,blahblah,City,5-12,169,People pack – Fun at the beach,10.0,4.3,Very Easy,4.1,3.6,BE,54.8878
60154,blah,blahblah,City,5-12,337,Bus Station,16.0,3.6,Easy,3.3,2.7,BE,54.8878
60139,blah,blahblah,City,6-12,374,Mobile Command Center,10.0,3.9,Easy,4.0,3.3,BE,48.7878
60175,blah,blahblah,City,5-12,387,Mountain River Heist,,,nan,,,BE,48.7878
60186,blah,blahblah,City,5-12,294,Mining Heavy Driller,1.0,4.0,Average,5.0,4.0,BE,48.7878
60108,blah,blahblah,City,5-12,257,Fire Response Unit,8.0,4.2,Average,3.9,3.8,BE,42.6878
60182,blah,blahblah,City,5-12,344,Pickup & Caravan,7.0,5.0,Easy,5.0,5.0,BE,36.5878
60138,blah,blahblah,City,5-12,294,High-speed Chase,14.0,4.2,Average,4.2,4.1,BE,36.5878
60165,blah,blahblah,City,5-12,347,4 x 4 Response Unit,2.0,4.5,Very Easy,5.0,5.0,BE,36.5878
60159,blah,blahblah,City,6-12,378,Jungle Halftrack Mission,5.0,4.8,Easy,4.8,4.6,BE,36.5878
60183,blah,blahblah,City,5-12,310,Heavy Cargo Transport,7.0,4.4,Easy,4.7,4.7,BE,36.5878
60172,blah,blahblah,City,5-12,297,Dirt Road Pursuit,,,nan,,,BE,36.5878
60180,blah,blahblah,City,6-12,192,Monster Truck,4.0,5.0,Average,5.0,5.0,BE,24.3878
60150,blah,blahblah,City,5-12,249,Pizza Van,35.0,4.6,Easy,4.9,4.8,BE,24.3878
60107,blah,blahblah,City,5-12,214,Fire Ladder Truck,11.0,4.5,Easy,4.5,4.1,BE,24.3878
7895,blah,blahblah,City,5-12,8,Switching Tracks,47.0,4.2,Very Easy,4.1,3.6,BE,24.3878
60148,blah,blahblah,City,5-12,239,ATV Race Team,12.0,4.7,Easy,4.8,4.6,BE,24.3878
60137,blah,blahblah,City,5-12,144,Tow Truck Trouble,8.0,4.4,Easy,4.3,4.0,BE,24.3878
60181,blah,blahblah,City,5-12,174,Forest Tractor,7.0,4.3,Easy,4.4,4.2,BE,24.3878
60179,blah,blahblah,City,5-12,190,Ambulance Helicopter,6.0,4.2,Easy,3.8,4.7,BE,24.3878
10751,blah,blahblah,Juniors,4-7,115,Mountain Police Chase,,,nan,,,BE,24.3878
60164,blah,blahblah,City,5-12,141,Sea Rescue Plane,3.0,4.3,Easy,4.3,4.7,BE,24.3878
60158,blah,blahblah,City,6-12,201,Jungle Cargo Helicopter,5.0,4.3,Average,4.4,3.8,BE,24.3878
7499,blah,blahblah,City,5-12,24,Flexible and Straight Tracks,89.0,2.9,Easy,2.5,2.2,BE,21.9478
60185,blah,blahblah,City,5-12,127,Mining Power Splitter,1.0,5.0,Easy,5.0,5.0,BE,18.2878
60176,blah,blahblah,City,5-12,126,Wild River Escape,1.0,5.0,Easy,5.0,4.0,BE,18.2878
60157,blah,blahblah,City,5-12,88,Jungle Starter Set,12.0,4.5,Easy,4.9,4.6,BE,12.1878
60163,blah,blahblah,City,5-12,76,Coast Guard Starter Set,4.0,4.8,Very Easy,5.0,4.5,BE,12.1878
7280,blah,blahblah,City,5-12,2,Straight & Crossroad Plates,85.0,4.1,Very Easy,3.5,2.3,BE,12.1878
10750,blah,blahblah,Juniors,4-7,73,Road Repair Truck,,,nan,,,BE,12.1878
7281,blah,blahblah,City,5-12,2,T-Junction & Curved Road Plates,40.0,4.1,Very Easy,3.9,2.8,BE,12.1878
60171,blah,blahblah,City,5-12,88,Mountain Fugitives,2.0,,nan,5.0,,BE,12.1878
60184,blah,blahblah,City,5-12,82,Mining Team,2.0,4.5,Very Easy,5.0,4.0,BE,12.1878
60178,blah,blahblah,City,5-12,78,Speed Record Car,1.0,4.0,Easy,5.0,4.0,BE,12.1878
60170,blah,blahblah,City,5-12,37,Off-Road Chase,2.0,4.5,Very Easy,4.5,5.0,BE,7.3078
60156,blah,blahblah,City,5-12,53,Jungle Buggy,5.0,3.8,Easy,3.6,4.2,BE,7.3078
10704,blah,blahblah,Classic,4-99,900,Creative Box,2.0,3.5,nan,4.5,4.5,BE,48.7878
10696,blah,blahblah,Classic,4-99,484,LEGO® Medium Creative Brick Box,11.0,4.6,Easy,4.6,4.7,BE,36.5878
10703,blah,blahblah,Classic,4-99,502,Creative Builder Box,2.0,5.0,Average,4.0,4.0,BE,32.9278
10715,blah,blahblah,Classic,4-99,442,Bricks on a Roll,,,nan,,,BE,30.4878
10713,blah,blahblah,Classic,4-99,213,Creative Suitcase,2.0,5.0,Very Easy,5.0,5.0,BE,24.3878
10693,blah,blahblah,Classic,4-99,303,LEGO® Creative Supplement,8.0,4.8,Easy,4.9,4.9,BE,24.3878
10701,blah,blahblah,Classic,4-99,1,Gray Baseplate,24.0,4.3,Very Easy,4.1,3.5,BE,18.2878
10692,blah,blahblah,Classic,4-99,221,LEGO® Creative Bricks,7.0,4.3,Easy,4.1,4.3,BE,18.2878
10700,blah,blahblah,Classic,4-99,1,Green Baseplate,46.0,3.2,Very Easy,2.6,2.5,BE,9.7478
10714,blah,blahblah,Classic,4-99,1,Blue Baseplate,6.0,4.7,Very Easy,4.7,4.3,BE,9.7478
10706,blah,blahblah,Classic,4-99,78,Blue Creativity Box,8.0,4.6,Very Easy,4.8,5.0,BE,6.0878000000000005
10708,blah,blahblah,Classic,4-99,66,Green Creativity Box,5.0,4.5,Easy,4.8,4.5,BE,6.0878000000000005
10707,blah,blahblah,Classic,4-99,55,Red Creativity Box,4.0,4.3,Average,4.5,4.3,BE,6.0878000000000005
10709,blah,blahblah,Classic,4-99,60,Orange Creativity Box,3.0,2.7,Easy,4.7,5.0,BE,6.0878000000000005
630,blah,blahblah,Classic,4+,1,Brick Separator,180.0,4.0,Very Easy,4.8,4.6,BE,3.0378000000000003
10698,blah,blahblah,Classic,4-99,790,LEGO® Large Creative Brick Box,4.0,5.0,Easy,5.0,5.0,BE,60.9878
31052,blah,blahblah,Creator 3-in-1,9-14,792,Vacation Getaways,23.0,4.7,Average,4.9,4.3,BE,85.3878
31069,blah,blahblah,Creator 3-in-1,8-12,728,Modular Family Villa,11.0,3.2,Average,3.4,3.2,BE,79.28779999999998
31070,blah,blahblah,Creator 3-in-1,9-12,670,Turbo Track Racer,14.0,4.2,Average,4.5,4.3,BE,60.9878
31081,blah,blahblah,Creator 3-in-1,8-12,422,Modular Skate House,4.0,4.0,Average,4.8,4.3,BE,54.8878
31068,blah,blahblah,Creator 3-in-1,8-12,386,Modular Modern Home,10.0,3.2,Average,3.8,3.9,BE,48.7878
31079,blah,blahblah,Creator 3-in-1,8-12,379,Sunshine Surfer Van,5.0,4.0,Easy,4.4,4.2,BE,42.6878
31080,blah,blahblah,Creator 3-in-1,7-12,374,Modular Winter Vacation,2.0,4.0,Easy,3.5,4.0,BE,42.6878
31066,blah,blahblah,Creator 3-in-1,7-12,285,Space Shuttle Explorer,12.0,4.3,Easy,4.2,4.4,BE,42.6878
31067,blah,blahblah,Creator 3-in-1,7-12,356,Modular Poolside Holiday,8.0,4.0,Average,4.6,4.9,BE,30.4878
31062,blah,blahblah,Creator 3-in-1,7-12,205,Robo Explorer,9.0,4.5,Average,4.8,4.3,BE,24.3878
31076,blah,blahblah,Creator 3-in-1,7-12,200,Daredevil Stunt Plane,1.0,5.0,Average,5.0,5.0,BE,24.3878
31075,blah,blahblah,Creator 3-in-1,7-12,225,Outback Adventures,1.0,5.0,Easy,4.0,4.0,BE,24.3878
31074,blah,blahblah,Creator 3-in-1,7-12,241,Rocket Rally Car,2.0,4.5,Easy,5.0,5.0,BE,24.3878
31058,blah,blahblah,Creator 3-in-1,7-12,174,Mighty Dinosaurs,27.0,4.5,Easy,4.7,4.7,BE,21.9478
31073,blah,blahblah,Creator 3-in-1,7-12,223,Mythical Creatures,5.0,4.7,Easy,4.4,5.0,BE,21.9478
31056,blah,blahblah,Creator 3-in-1,6-12,122,Green Cruiser,6.0,4.5,Easy,4.5,4.7,BE,14.6278
31057,blah,blahblah,Creator 3-in-1,6-12,102,Air Blazer,1.0,4.0,Easy,4.0,4.0,BE,14.6278
31071,blah,blahblah,Creator 3-in-1,6-12,109,Drone Explorer,1.0,5.0,Average,5.0,5.0,BE,12.1878
31072,blah,blahblah,Creator 3-in-1,6-12,109,Extreme Engines,,,nan,,,BE,12.1878
10260,blah,blahblah,Creator Expert,16+,2480,Downtown Diner,62.0,4.4,Challenging,4.6,4.3,BE,207.3878
10256,blah,blahblah,Creator Expert,16+,5923,Taj Mahal,43.0,3.9,Challenging,4.8,4.5,BE,426.9878
10255,blah,blahblah,Creator Expert,16+,4002,Assembly Square,99.0,4.7,Challenging,4.8,4.5,BE,317.1878
10253,blah,blahblah,Creator Expert,16+,4163,Big Ben,64.0,3.7,Challenging,4.6,4.6,BE,304.9878
10214,blah,blahblah,Creator Expert,16+,4295,Tower Bridge,228.0,4.2,Challenging,4.8,4.6,BE,268.3878
10257,blah,blahblah,Creator Expert,16+,2670,Carousel,53.0,4.2,Challenging,4.4,4.2,BE,243.9878
10247,blah,blahblah,Creator Expert,16+,2464,Ferris Wheel,91.0,4.9,Challenging,4.9,4.7,BE,231.7878
10251,blah,blahblah,Creator Expert,16+,2382,Brick Bank,115.0,4.5,Challenging,4.7,4.2,BE,207.3878
10243,blah,blahblah,Creator Expert,16+,2469,Parisian Restaurant,202.0,4.7,Challenging,4.9,4.7,BE,195.1878
10246,blah,blahblah,Creator Expert,16+,2262,Detective’s Office,177.0,4.4,Challenging,4.6,4.4,BE,195.1878
10258,blah,blahblah,Creator Expert,16+,1686,London Bus,53.0,4.1,Average,4.6,4.3,BE,158.58780000000004
10252,blah,blahblah,Creator Expert,16+,1167,Volkswagen Beetle,66.0,4.5,Average,4.9,4.7,BE,128.0878
10220,blah,blahblah,Creator Expert,16+,1334,Volkswagen T1 Camper Van,337.0,4.3,Challenging,4.7,4.5,BE,121.9878
10242,blah,blahblah,Creator Expert,16+,1077,MINI Cooper,134.0,4.4,Average,4.7,4.5,BE,121.9878
10249,blah,blahblah,Creator Expert,12+,898,Winter Toy Shop,142.0,3.9,Average,3.8,3.7,BE,97.5878
70922,blah,blahblah,THE LEGO® BATMAN MOVIE,14+,3444,The Joker™ Manor,19.0,4.9,Challenging,5.0,4.9,BE,341.5878
76087,blah,blahblah,DC Comics™ Super Heroes,9-14,955,Flying Fox: Batmobile Airlift Attack,13.0,4.1,Average,3.7,3.0,BE,158.58780000000004
76086,blah,blahblah,DC Comics™ Super Heroes,7-14,622,Knightcrawler Tunnel Attack,6.0,5.0,Average,5.0,4.8,BE,67.0878
70921,blah,blahblah,THE LEGO® BATMAN MOVIE,7-14,425,Harley Quinn™ Cannonball Attack,5.0,3.2,Average,3.2,2.6,BE,67.0878
76097,blah,blahblah,DC Comics™ Super Heroes,7-14,406,Lex Luthor™ Mech Takedown,5.0,5.0,Average,4.8,4.8,BE,54.8878
70920,blah,blahblah,THE LEGO® BATMAN MOVIE,7-14,293,Egghead™ Mech Food Fight,11.0,4.9,Average,4.7,4.6,BE,54.8878
76098,blah,blahblah,DC Comics™ Super Heroes,6-12,271,Speed Force Freeze Pursuit,6.0,4.5,Easy,4.8,4.5,BE,48.7878
70919,blah,blahblah,THE LEGO® BATMAN MOVIE,7-14,267,The Justice League™ Anniversary Party,5.0,3.6,Easy,3.2,3.4,BE,48.7878
76085,blah,blahblah,DC Comics™ Super Heroes,6-12,197,Battle of Atlantis,9.0,3.9,Easy,4.2,3.9,BE,36.5878
10753,blah,blahblah,Juniors,4-7,151,The Joker™ Batcave Attack,1.0,5.0,Easy,5.0,5.0,BE,36.5878
70918,blah,blahblah,THE LEGO® BATMAN MOVIE,7-14,198,The Bat-Dune Buggy,2.0,4.0,nan,4.5,4.0,BE,36.5878
76096,blah,blahblah,DC Comics™ Super Heroes,6-12,199,Superman™ & Krypto™ Team-Up,1.0,5.0,Average,5.0,5.0,BE,36.5878
70923,blah,blahblah,THE LEGO® BATMAN MOVIE,8-14,643,The Bat-Space Shuttle,9.0,4.4,Average,4.8,3.5,BE,109.7878
71242,blah,blahblah,DIMENSIONS™,7-14,259,Ghostbusters™ Story Pack,5.0,4.8,Average,4.2,3.6,BE,54.8878
71264,blah,blahblah,DIMENSIONS™,7-14,156,THE LEGO® BATMAN MOVIE Story Pack,2.0,4.5,Easy,4.5,3.5,BE,54.8878
71248,blah,blahblah,DIMENSIONS™,7-14,76,Mission: Impossible™ Level Pack,6.0,4.2,Easy,4.5,3.4,BE,36.5878
71245,blah,blahblah,DIMENSIONS™,7-14,102,Adventure Time™ Level Pack,4.0,4.8,Very Easy,4.5,4.0,BE,36.5878
71247,blah,blahblah,DIMENSIONS™,7-14,119,Harry Potter™ Team Pack,4.0,5.0,Easy,5.0,4.3,BE,30.4878
71246,blah,blahblah,DIMENSIONS™,7-14,96,Adventure Time™ Team Pack,3.0,5.0,Easy,4.7,4.0,BE,30.4878
